date,day_idx,store_id,sku_id,day_of_week,is_weekend,temperature_c,is_tet_period,opening_stock,units_sold,lost_sales,closing_stock,units_received,promo
2024-06-21,17,5,1,4,0,27.4,0,228,52,0.0,176,0,0
2024-06-22,18,5,1,5,1,29.5,0,176,52,0.0,124,0,0
2024-06-23,19,5,1,6,1,31.1,0,124,58,0.0,66,0,0
2024-06-24,20,5,1,0,0,28.2,0,66,53,0.0,359,346,0
2024-06-25,21,5,1,1,0,28.6,0,359,44,0.0,315,0,0
2024-06-26,22,5,1,2,0,26.0,0,315,63,0.0,252,0,0
2024-06-27,23,5,1,3,0,27.2,0,252,45,0.0,207,0,0
2024-06-28,24,5,1,4,0,31.2,0,207,50,0.0,157,0,0
2024-06-29,25,5,1,5,1,27.8,0,157,61,0.0,96,0,0
2024-06-30,26,5,1,6,1,27.4,0,96,58,0.0,38,0,0
2024-07-01,27,5,1,0,0,29.5,0,38,46,0.0,366,374,0
2024-07-02,28,5,1,1,0,28.0,0,366,47,0.0,319,0,0
2024-07-03,29,5,1,2,0,27.3,0,319,47,0.0,272,0,0
2024-07-04,30,5,1,3,0,28.6,0,272,54,0.0,218,0,0
2024-07-05,31,5,1,4,0,27.6,0,218,51,0.0,167,0,0
2024-07-06,32,5,1,5,1,29.8,0,167,50,0.0,117,0,0
2024-07-07,33,5,1,6,1,27.0,0,117,54,0.0,63,0,0
2024-07-08,34,5,1,0,0,28.7,0,63,54,0.0,358,349,0
2024-07-09,35,5,1,1,0,31.4,0,358,43,0.0,315,0,0
2024-07-10,36,5,1,2,0,27.1,0,315,46,0.0,269,0,0
2024-07-11,37,5,1,3,0,25.1,0,269,50,0.0,219,0,0
2024-07-12,38,5,1,4,0,29.4,0,219,49,0.0,170,0,0
2024-07-13,39,5,1,5,1,29.4,0,170,65,0.0,105,0,0
2024-07-14,40,5,1,6,1,27.3,0,105,61,0.0,44,0,0
2024-07-15,41,5,1,0,0,28.4,0,44,51,0.0,361,368,0
2024-07-16,42,5,1,1,0,28.2,0,361,56,0.0,305,0,0
2024-07-17,43,5,1,2,0,26.0,0,305,38,0.0,267,0,0
2024-07-18,44,5,1,3,0,28.6,0,267,48,0.0,219,0,0
2024-06-04,0,5,2,1,0,29.9,0,7,34,0.0,7,34,0
2024-06-05,1,5,2,2,0,30.0,0,7,30,0.0,11,34,0
2024-06-06,2,5,2,3,0,27.6,0,11,24,0.0,17,30,0
2024-06-07,3,5,2,4,0,30.6,0,17,21,0.0,20,24,0
2024-06-08,4,5,2,5,1,28.7,0,20,25,0.0,16,21,0
2024-06-09,5,5,2,6,1,22.7,0,16,30,0.0,11,25,0
2024-06-10,6,5,2,0,0,27.9,0,11,22,0.0,19,30,0
2024-06-11,7,5,2,1,0,27.6,0,19,23,0.0,18,22,0
2024-06-12,8,5,2,2,0,26.3,0,18,23,0.0,18,23,0
2024-06-13,9,5,2,3,0,27.7,0,18,27,0.0,14,23,0
2024-06-14,10,5,2,4,0,27.5,0,14,30,0.0,11,27,0
2024-06-15,11,5,2,5,1,28.7,0,11,41,0.0,0,30,0
2024-06-16,12,5,2,6,1,29.8,0,0,36,0.0,5,41,0
2024-06-17,13,5,2,0,0,27.8,0,5,25,0.0,16,36,0
2024-06-18,14,5,2,1,0,27.9,0,16,23,0.0,18,25,0
2024-06-19,15,5,2,2,0,24.7,0,18,21,0.0,20,23,0
2024-06-20,16,5,2,3,0,28.2,0,20,15,0.0,26,21,0
2024-06-21,17,5,2,4,0,27.4,0,26,38,0.0,3,15,0
2024-06-22,18,5,2,5,1,29.5,0,3,38,0.0,3,38,0
2024-06-23,19,5,2,6,1,31.1,0,3,34,0.0,7,38,0
2024-06-24,20,5,2,0,0,28.2,0,7,31,0.0,10,34,0
2024-06-25,21,5,2,1,0,28.6,0,10,29,0.0,12,31,0
2024-06-26,22,5,2,2,0,26.0,0,12,33,0.0,8,29,0
2024-06-27,23,5,2,3,0,27.2,0,8,28,0.0,13,33,0
2024-06-28,24,5,2,4,0,31.2,0,13,35,0.0,6,28,0
2024-06-29,25,5,2,5,1,27.8,0,6,29,0.0,12,35,0
2024-06-30,26,5,2,6,1,27.4,0,12,29,0.0,12,29,0
2024-07-01,27,5,2,0,0,29.5,0,12,23,0.0,18,29,0
2024-07-02,28,5,2,1,0,28.0,0,18,33,0.0,8,23,0
2024-07-03,29,5,2,2,0,27.3,0,8,22,0.0,19,33,0
2024-07-04,30,5,2,3,0,28.6,0,19,37,0.0,4,22,0
2024-07-05,31,5,2,4,0,27.6,0,4,22,0.0,19,37,0
2024-07-06,32,5,2,5,1,29.8,0,19,30,0.0,11,22,0
2024-07-07,33,5,2,6,1,27.0,0,11,30,0.0,11,30,0
2024-07-08,34,5,2,0,0,28.7,0,11,23,0.0,18,30,0
2024-07-09,35,5,2,1,0,31.4,0,18,28,0.0,13,23,0
2024-07-10,36,5,2,2,0,27.1,0,13,28,0.0,13,28,0
2024-07-11,37,5,2,3,0,25.1,0,13,16,0.0,25,28,0
2024-07-12,38,5,2,4,0,29.4,0,25,22,0.0,19,16,0
2024-07-13,39,5,2,5,1,29.4,0,19,30,0.0,11,22,0
2024-07-14,40,5,2,6,1,27.3,0,11,35,0.0,6,30,0
2024-07-15,41,5,2,0,0,28.4,0,6,27,0.0,14,35,0
2024-07-16,42,5,2,1,0,28.2,0,14,20,0.0,21,27,0
2024-07-17,43,5,2,2,0,26.0,0,21,23,0.0,18,20,0
2024-07-18,44,5,2,3,0,28.6,0,18,28,0.0,13,23,0
2024-06-04,0,5,3,1,0,29.9,0,105,9,0.0,96,0,0
2024-06-05,1,5,3,2,0,30.0,0,96,11,0.0,85,0,0
2024-06-06,2,5,3,3,0,27.6,0,85,20,0.0,65,0,0
2024-06-07,3,5,3,4,0,30.6,0,65,15,0.0,50,0,0
2024-06-08,4,5,3,5,1,28.7,0,50,12,0.0,38,0,0
2024-06-09,5,5,3,6,1,22.7,0,38,17,0.0,21,0,0
2024-06-10,6,5,3,0,0,27.9,0,21,15,0.0,99,93,0
2024-06-11,7,5,3,1,0,27.6,0,99,15,0.0,84,0,0
2024-06-12,8,5,3,2,0,26.3,0,84,8,0.0,76,0,0
2024-06-13,9,5,3,3,0,27.7,0,76,23,0.0,53,0,0
2024-06-14,10,5,3,4,0,27.5,0,53,17,0.0,36,0,0
2024-06-15,11,5,3,5,1,28.7,0,36,19,0.0,17,0,0
2024-06-16,12,5,3,6,1,29.8,0,17,17,0.0,0,0,0
2024-06-17,13,5,3,0,0,27.8,0,0,9,0.0,105,114,0
2024-06-18,14,5,3,1,0,27.9,0,105,12,0.0,93,0,0
2024-06-19,15,5,3,2,0,24.7,0,93,13,0.0,80,0,0
2024-06-20,16,5,3,3,0,28.2,0,80,11,0.0,69,0,0
2024-06-21,17,5,3,4,0,27.4,0,69,18,0.0,51,0,0
2024-06-22,18,5,3,5,1,29.5,0,51,12,0.0,39,0,0
2024-06-23,19,5,3,6,1,31.1,0,39,10,0.0,29,0,0
2024-06-24,20,5,3,0,0,28.2,0,29,17,0.0,97,85,0
2024-06-25,21,5,3,1,0,28.6,0,97,13,0.0,84,0,0
2024-06-26,22,5,3,2,0,26.0,0,84,15,0.0,69,0,0
2024-06-27,23,5,3,3,0,27.2,0,69,14,0.0,55,0,0
2024-06-28,24,5,3,4,0,31.2,0,55,17,0.0,38,0,0
2024-06-29,25,5,3,5,1,27.8,0,38,22,0.0,16,0,0
2024-06-30,26,5,3,6,1,27.4,0,16,15,0.0,1,0,0
2024-07-01,27,5,3,0,0,29.5,0,1,15,0.0,99,113,0
2024-07-02,28,5,3,1,0,28.0,0,99,17,0.0,82,0,0
2024-07-03,29,5,3,2,0,27.3,0,82,10,0.0,72,0,0
2024-07-04,30,5,3,3,0,28.6,0,72,18,0.0,54,0,0
2024-07-05,31,5,3,4,0,27.6,0,54,10,0.0,44,0,0
2024-07-06,32,5,3,5,1,29.8,0,44,11,0.0,33,0,0
2024-07-07,33,5,3,6,1,27.0,0,33,23,0.0,10,0,0
2024-07-08,34,5,3,0,0,28.7,0,10,13,0.0,101,104,0
2024-07-09,35,5,3,1,0,31.4,0,101,8,0.0,93,0,0
2024-07-10,36,5,3,2,0,27.1,0,93,16,0.0,77,0,0
2024-07-11,37,5,3,3,0,25.1,0,77,14,0.0,63,0,0
2024-07-12,38,5,3,4,0,29.4,0,63,11,0.0,52,0,0
2024-07-13,39,5,3,5,1,29.4,0,52,25,0.0,27,0,0
2024-07-14,40,5,3,6,1,27.3,0,27,16,0.0,11,0,0
2024-07-15,41,5,3,0,0,28.4,0,11,14,0.0,100,103,0
2024-07-16,42,5,3,1,0,28.2,0,100,15,0.0,85,0,0
2024-07-17,43,5,3,2,0,26.0,0,85,11,0.0,74,0,0
2024-07-18,44,5,3,3,0,28.6,0,74,10,0.0,64,0,0
2024-06-04,0,5,4,1,0,29.9,0,162,20,0.0,142,0,0
2024-06-05,1,5,4,2,0,30.0,0,142,18,0.0,124,0,0
2024-06-06,2,5,4,3,0,27.6,0,124,22,0.0,102,0,0
2024-06-07,3,5,4,4,0,30.6,0,102,26,0.0,76,0,0
2024-06-08,4,5,4,5,1,28.7,0,76,30,0.0,46,0,0
2024-06-09,5,5,4,6,1,22.7,0,46,34,0.0,12,0,0
2024-06-10,6,5,4,0,0,27.9,0,12,21,0.0,168,177,0
2024-06-11,7,5,4,1,0,27.6,0,168,17,0.0,151,0,0
2024-06-12,8,5,4,2,0,26.3,0,151,30,0.0,121,0,0
2024-06-13,9,5,4,3,0,27.7,0,121,23,0.0,98,0,0
2024-06-14,10,5,4,4,0,27.5,0,98,20,0.0,78,0,0
2024-06-15,11,5,4,5,1,28.7,0,78,22,0.0,56,0,0
2024-06-16,12,5,4,6,1,29.8,0,56,37,0.0,19,0,0
2024-06-17,13,5,4,0,0,27.8,0,19,25,0.0,164,170,0
2024-06-18,14,5,4,1,0,27.9,0,164,17,0.0,147,0,0
2024-06-19,15,5,4,2,0,24.7,0,147,23,0.0,124,0,0
2024-06-20,16,5,4,3,0,28.2,0,124,30,0.0,94,0,0
2024-06-21,17,5,4,4,0,27.4,0,94,31,0.0,63,0,0
2024-06-22,18,5,4,5,1,29.5,0,63,41,0.0,22,0,0
2024-06-23,19,5,4,6,1,31.1,0,22,21,0.0,1,0,0
2024-06-24,20,5,4,0,0,28.2,0,1,18,0.0,171,188,0
2024-06-25,21,5,4,1,0,28.6,0,171,21,0.0,150,0,0
2024-06-26,22,5,4,2,0,26.0,0,150,23,0.0,127,0,0
2024-06-27,23,5,4,3,0,27.2,0,127,34,0.0,93,0,0
2024-06-28,24,5,4,4,0,31.2,0,93,31,0.0,62,0,0
2024-06-29,25,5,4,5,1,27.8,0,62,30,0.0,32,0,0
2024-06-30,26,5,4,6,1,27.4,0,32,19,0.0,13,0,0
2024-07-01,27,5,4,0,0,29.5,0,13,28,0.0,161,176,0
2024-07-02,28,5,4,1,0,28.0,0,161,29,0.0,132,0,0
2024-07-03,29,5,4,2,0,27.3,0,132,23,0.0,109,0,0
2024-07-04,30,5,4,3,0,28.6,0,109,22,0.0,87,0,0
2024-07-05,31,5,4,4,0,27.6,0,87,22,0.0,65,0,0
2024-07-06,32,5,4,5,1,29.8,0,65,32,0.0,33,0,0
2024-07-07,33,5,4,6,1,27.0,0,33,33,0.0,0,0,0
2024-07-08,34,5,4,0,0,28.7,0,0,22,0.0,167,189,0
2024-07-09,35,5,4,1,0,31.4,0,167,25,0.0,142,0,0
2024-07-10,36,5,4,2,0,27.1,0,142,23,0.0,119,0,0
2024-07-11,37,5,4,3,0,25.1,0,119,23,0.0,96,0,0
2024-07-12,38,5,4,4,0,29.4,0,96,22,0.0,74,0,0
2024-07-13,39,5,4,5,1,29.4,0,74,30,0.0,44,0,0
2024-07-14,40,5,4,6,1,27.3,0,44,24,0.0,20,0,0
2024-07-15,41,5,4,0,0,28.4,0,20,27,0.0,162,169,0
2024-07-16,42,5,4,1,0,28.2,0,162,22,0.0,140,0,0
2024-07-17,43,5,4,2,0,26.0,0,140,25,0.0,115,0,0
2024-07-18,44,5,4,3,0,28.6,0,115,22,0.0,93,0,0
2024-06-04,0,5,5,1,0,29.9,0,96,7,0.0,89,0,0
2024-06-05,1,5,5,2,0,30.0,0,89,20,0.0,69,0,0
2024-06-06,2,5,5,3,0,27.6,0,69,10,0.0,59,0,0
2024-06-07,3,5,5,4,0,30.6,0,59,8,0.0,51,0,0
2024-06-08,4,5,5,5,1,28.7,0,51,16,0.0,35,0,0
2024-06-09,5,5,5,6,1,22.7,0,35,17,0.0,18,0,0
2024-06-10,6,5,5,0,0,27.9,0,18,14,0.0,91,87,0
2024-06-11,7,5,5,1,0,27.6,0,91,14,0.0,77,0,0
2024-06-12,8,5,5,2,0,26.3,0,77,16,0.0,61,0,0
2024-06-13,9,5,5,3,0,27.7,0,61,9,0.0,52,0,0
2024-06-14,10,5,5,4,0,27.5,0,52,11,0.0,41,0,0
2024-06-15,11,5,5,5,1,28.7,0,41,6,0.0,35,0,0
2024-06-16,12,5,5,6,1,29.8,0,35,20,0.0,15,0,0
2024-06-17,13,5,5,0,0,27.8,0,15,13,0.0,92,90,0
2024-06-18,14,5,5,1,0,27.9,0,92,13,0.0,79,0,0
2024-06-19,15,5,5,2,0,24.7,0,79,15,0.0,64,0,0
2024-06-20,16,5,5,3,0,28.2,0,64,8,0.0,56,0,0
2024-06-21,17,5,5,4,0,27.4,0,56,8,0.0,48,0,0
2024-06-22,18,5,5,5,1,29.5,0,48,12,0.0,36,0,0
2024-06-23,19,5,5,6,1,31.1,0,36,13,0.0,23,0,0
2024-06-24,20,5,5,0,0,28.2,0,23,15,0.0,90,82,0
2024-06-25,21,5,5,1,0,28.6,0,90,20,0.0,70,0,0
2024-06-26,22,5,5,2,0,26.0,0,70,6,0.0,64,0,0
2024-06-27,23,5,5,3,0,27.2,0,64,15,0.0,49,0,0
2024-06-28,24,5,5,4,0,31.2,0,49,12,0.0,37,0,0
2024-06-29,25,5,5,5,1,27.8,0,37,12,0.0,25,0,0
2024-06-30,26,5,5,6,1,27.4,0,25,15,0.0,10,0,0
2024-07-01,27,5,5,0,0,29.5,0,10,7,0.0,98,95,0
2024-07-02,28,5,5,1,0,28.0,0,98,15,0.0,83,0,0
2024-07-03,29,5,5,2,0,27.3,0,83,16,0.0,67,0,0
2024-07-04,30,5,5,3,0,28.6,0,67,11,0.0,56,0,0
2024-07-05,31,5,5,4,0,27.6,0,56,8,0.0,48,0,0
2024-07-06,32,5,5,5,1,29.8,0,48,20,0.0,28,0,0
2024-07-07,33,5,5,6,1,27.0,0,28,28,0.0,0,0,0
2024-07-08,34,5,5,0,0,28.7,0,0,16,0.0,89,105,0
2024-07-09,35,5,5,1,0,31.4,0,89,15,0.0,74,0,0
2024-07-10,36,5,5,2,0,27.1,0,74,14,0.0,60,0,0
2024-07-11,37,5,5,3,0,25.1,0,60,7,0.0,53,0,0
2024-07-12,38,5,5,4,0,29.4,0,53,13,0.0,40,0,0
2024-07-13,39,5,5,5,1,29.4,0,40,9,0.0,31,0,0
2024-07-14,40,5,5,6,1,27.3,0,31,8,0.0,23,0,0
2024-07-15,41,5,5,0,0,28.4,0,23,10,0.0,95,82,0
2024-07-16,42,5,5,1,0,28.2,0,95,6,0.0,89,0,0
2024-07-17,43,5,5,2,0,26.0,0,89,11,0.0,78,0,0
2024-07-18,44,5,5,3,0,28.6,0,78,13,0.0,65,0,0
2024-06-04,0,5,6,1,0,29.9,0,48,7,0.0,41,0,0
2024-06-05,1,5,6,2,0,30.0,0,41,6,0.0,35,0,0
2024-06-06,2,5,6,3,0,27.6,0,35,7,0.0,28,0,0
2024-06-07,3,5,6,4,0,30.6,0,28,9,0.0,19,0,0
2024-06-08,4,5,6,5,1,28.7,0,19,4,0.0,15,0,0
2024-06-09,5,5,6,6,1,22.7,0,15,4,0.0,11,0,0
2024-06-10,6,5,6,0,0,27.9,0,11,3,0.0,53,45,0
2024-06-11,7,5,6,1,0,27.6,0,53,6,0.0,47,0,0
2024-06-12,8,5,6,2,0,26.3,0,47,6,0.0,41,0,0
2024-06-13,9,5,6,3,0,27.7,0,41,4,0.0,37,0,0
2024-06-14,10,5,6,4,0,27.5,0,37,4,0.0,33,0,0
2024-06-15,11,5,6,5,1,28.7,0,33,6,0.0,27,0,0
2024-06-16,12,5,6,6,1,29.8,0,27,6,0.0,21,0,0
2024-06-17,13,5,6,0,0,27.8,0,21,8,0.0,48,35,0
2024-06-18,14,5,6,1,0,27.9,0,48,6,0.0,42,0,0
2024-06-19,15,5,6,2,0,24.7,0,42,5,0.0,37,0,0
2024-06-20,16,5,6,3,0,28.2,0,37,12,0.0,25,0,0
2024-06-21,17,5,6,4,0,27.4,0,25,11,0.0,14,0,0
2024-06-22,18,5,6,5,1,29.5,0,14,4,0.0,10,0,0
2024-06-23,19,5,6,6,1,31.1,0,10,6,0.0,4,0,0
2024-06-24,20,5,6,0,0,28.2,0,4,5,0.0,51,52,0
2024-06-25,21,5,6,1,0,28.6,0,51,7,0.0,44,0,0
2024-06-26,22,5,6,2,0,26.0,0,44,6,0.0,38,0,0
2024-06-27,23,5,6,3,0,27.2,0,38,4,0.0,34,0,0
2024-06-28,24,5,6,4,0,31.2,0,34,15,0.0,19,0,0
2024-06-29,25,5,6,5,1,27.8,0,19,7,0.0,12,0,0
2024-06-30,26,5,6,6,1,27.4,0,12,7,0.0,5,0,0
2024-07-01,27,5,6,0,0,29.5,0,5,10,0.0,46,51,0
2024-07-02,28,5,6,1,0,28.0,0,46,5,0.0,41,0,0
2024-07-03,29,5,6,2,0,27.3,0,41,9,0.0,32,0,0
2024-07-04,30,5,6,3,0,28.6,0,32,3,0.0,29,0,0
2024-07-05,31,5,6,4,0,27.6,0,29,8,0.0,21,0,0
2024-07-06,32,5,6,5,1,29.8,0,21,8,0.0,13,0,0
2024-07-07,33,5,6,6,1,27.0,0,13,13,0.0,0,0,0
2024-07-08,34,5,6,0,0,28.7,0,0,7,0.0,49,56,0
2024-07-09,35,5,6,1,0,31.4,0,49,5,0.0,44,0,0
2024-07-10,36,5,6,2,0,27.1,0,44,4,0.0,40,0,0
2024-07-11,37,5,6,3,0,25.1,0,40,3,0.0,37,0,0
2024-07-12,38,5,6,4,0,29.4,0,37,5,0.0,32,0,0
2024-07-13,39,5,6,5,1,29.4,0,32,10,0.0,22,0,0
2024-07-14,40,5,6,6,1,27.3,0,22,10,0.0,12,0,0
2024-07-15,41,5,6,0,0,28.4,0,12,7,0.0,49,44,0
2024-07-16,42,5,6,1,0,28.2,0,49,7,0.0,42,0,0
2024-07-17,43,5,6,2,0,26.0,0,42,7,0.0,35,0,0
2024-07-18,44,5,6,3,0,28.6,0,35,6,0.0,29,0,0
2024-06-04,0,5,7,1,0,29.9,0,25,5,0.0,20,0,0
2024-06-05,1,5,7,2,0,30.0,0,20,2,0.0,18,0,0
2024-06-06,2,5,7,3,0,27.6,0,18,1,0.0,17,0,0
2024-06-07,3,5,7,4,0,30.6,0,17,6,0.0,11,0,0
2024-06-08,4,5,7,5,1,28.7,0,11,10,0.0,1,0,0
2024-06-09,5,5,7,6,1,22.7,0,1,1,0.0,0,0,0
2024-06-10,6,5,7,0,0,27.9,0,0,2,0.0,31,33,0
2024-06-11,7,5,7,1,0,27.6,0,31,5,0.0,26,0,0
2024-06-12,8,5,7,2,0,26.3,0,26,4,0.0,22,0,0
2024-06-13,9,5,7,3,0,27.7,0,22,4,0.0,18,0,0
2024-06-14,10,5,7,4,0,27.5,0,18,3,0.0,15,0,0
2024-06-15,11,5,7,5,1,28.7,0,15,8,0.0,7,0,0
2024-06-16,12,5,7,6,1,29.8,0,7,4,0.0,3,0,0
2024-06-17,13,5,7,0,0,27.8,0,3,3,0.0,30,30,0
2024-06-18,14,5,7,1,0,27.9,0,30,3,0.0,27,0,0
2024-06-19,15,5,7,2,0,24.7,0,27,3,0.0,24,0,0
2024-06-20,16,5,7,3,0,28.2,0,24,0,0.0,24,0,0
2024-06-21,17,5,7,4,0,27.4,0,24,6,0.0,18,0,0
2024-06-22,18,5,7,5,1,29.5,0,18,3,0.0,15,0,0
2024-06-23,19,5,7,6,1,31.1,0,15,5,0.0,10,0,0
2024-06-24,20,5,7,0,0,28.2,0,10,2,0.0,31,23,0
2024-06-25,21,5,7,1,0,28.6,0,31,6,0.0,25,0,0
2024-06-26,22,5,7,2,0,26.0,0,25,4,0.0,21,0,0
2024-06-27,23,5,7,3,0,27.2,0,21,5,0.0,16,0,0
2024-06-28,24,5,7,4,0,31.2,0,16,3,0.0,13,0,0
2024-06-29,25,5,7,5,1,27.8,0,13,6,0.0,7,0,0
2024-06-30,26,5,7,6,1,27.4,0,7,7,0.0,0,0,0
2024-07-01,27,5,7,0,0,29.5,0,0,4,0.0,29,33,0
2024-07-02,28,5,7,1,0,28.0,0,29,6,0.0,23,0,0
2024-07-03,29,5,7,2,0,27.3,0,23,6,0.0,17,0,0
2024-07-04,30,5,7,3,0,28.6,0,17,2,0.0,15,0,0
2024-07-05,31,5,7,4,0,27.6,0,15,4,0.0,11,0,0
2024-07-06,32,5,7,5,1,29.8,0,11,6,0.0,5,0,0
2024-07-07,33,5,7,6,1,27.0,0,5,3,0.0,2,0,0
2024-07-08,34,5,7,0,0,28.7,0,2,9,0.0,24,31,0
2024-07-09,35,5,7,1,0,31.4,0,24,2,0.0,22,0,0
2024-07-10,36,5,7,2,0,27.1,0,22,4,0.0,18,0,0
2024-07-11,37,5,7,3,0,25.1,0,18,2,0.0,16,0,0
2024-07-12,38,5,7,4,0,29.4,0,16,3,0.0,13,0,0
2024-07-13,39,5,7,5,1,29.4,0,13,5,0.0,8,0,0
2024-07-14,40,5,7,6,1,27.3,0,8,5,0.0,3,0,0
2024-07-15,41,5,7,0,0,28.4,0,3,1,0.0,32,30,0
2024-07-16,42,5,7,1,0,28.2,0,32,4,0.0,28,0,0
2024-07-17,43,5,7,2,0,26.0,0,28,4,0.0,24,0,0
2024-07-18,44,5,7,3,0,28.6,0,24,5,0.0,19,0,0
2024-06-04,0,5,8,1,0,29.9,0,258,43,0.0,215,0,0
2024-06-05,1,5,8,2,0,30.0,0,215,45,0.0,170,0,0
2024-06-06,2,5,8,3,0,27.6,0,170,26,0.0,144,0,0
2024-06-07,3,5,8,4,0,30.6,0,144,39,0.0,105,0,0
2024-06-08,4,5,8,5,1,28.7,0,105,46,0.0,59,0,0
2024-06-09,5,5,8,6,1,22.7,0,59,26,0.0,33,0,0
2024-06-10,6,5,8,0,0,27.9,0,33,31,0.0,267,265,0
2024-06-11,7,5,8,1,0,27.6,0,267,32,0.0,235,0,0
2024-06-12,8,5,8,2,0,26.3,0,235,35,0.0,200,0,0
2024-06-13,9,5,8,3,0,27.7,0,200,36,0.0,164,0,0
2024-06-14,10,5,8,4,0,27.5,0,164,30,0.0,134,0,0
2024-06-15,11,5,8,5,1,28.7,0,134,49,0.0,85,0,0
2024-06-16,12,5,8,6,1,29.8,0,85,41,0.0,44,0,0
2024-06-17,13,5,8,0,0,27.8,0,44,42,0.0,256,254,0
2024-06-18,14,5,8,1,0,27.9,0,256,30,0.0,226,0,0
2024-06-19,15,5,8,2,0,24.7,0,226,31,0.0,195,0,0
2024-06-20,16,5,8,3,0,28.2,0,195,42,0.0,153,0,0
2024-06-21,17,5,8,4,0,27.4,0,153,28,0.0,125,0,0
2024-06-22,18,5,8,5,1,29.5,0,125,51,0.0,74,0,0
2024-06-23,19,5,8,6,1,31.1,0,74,43,0.0,31,0,0
2024-06-24,20,5,8,0,0,28.2,0,31,43,0.0,255,267,0
2024-06-25,21,5,8,1,0,28.6,0,255,41,0.0,214,0,0
2024-06-26,22,5,8,2,0,26.0,0,214,61,0.0,153,0,0
2024-06-27,23,5,8,3,0,27.2,0,153,43,0.0,110,0,0
2024-06-28,24,5,8,4,0,31.2,0,110,34,0.0,76,0,0
2024-06-29,25,5,8,5,1,27.8,0,76,35,0.0,41,0,0
2024-06-30,26,5,8,6,1,27.4,0,41,41,0.0,0,0,0
2024-07-01,27,5,8,0,0,29.5,0,0,39,0.0,259,298,0
2024-07-02,28,5,8,1,0,28.0,0,259,42,0.0,217,0,0
2024-07-03,29,5,8,2,0,27.3,0,217,32,0.0,185,0,0
2024-07-04,30,5,8,3,0,28.6,0,185,50,0.0,135,0,0
2024-07-05,31,5,8,4,0,27.6,0,135,30,0.0,105,0,0
2024-07-06,32,5,8,5,1,29.8,0,105,28,0.0,77,0,0
2024-07-07,33,5,8,6,1,27.0,0,77,34,0.0,43,0,0
2024-07-08,34,5,8,0,0,28.7,0,43,32,0.0,266,255,0
2024-07-09,35,5,8,1,0,31.4,0,266,41,0.0,225,0,0
2024-07-10,36,5,8,2,0,27.1,0,225,35,0.0,190,0,0
2024-07-11,37,5,8,3,0,25.1,0,190,29,0.0,161,0,0
2024-07-12,38,5,8,4,0,29.4,0,161,40,0.0,121,0,0
2024-07-13,39,5,8,5,1,29.4,0,121,41,0.0,80,0,0
2024-07-14,40,5,8,6,1,27.3,0,80,40,0.0,40,0,0
2024-07-15,41,5,8,0,0,28.4,0,40,32,0.0,266,258,0
2024-07-16,42,5,8,1,0,28.2,0,266,35,0.0,231,0,0
2024-07-17,43,5,8,2,0,26.0,0,231,30,0.0,201,0,0
2024-07-18,44,5,8,3,0,28.6,0,201,45,0.0,156,0,0
2024-06-04,0,5,9,1,0,29.9,0,12,21,0.0,10,19,0
2024-06-05,1,5,9,2,0,30.0,0,10,21,0.0,10,21,0
2024-06-06,2,5,9,3,0,27.6,0,10,23,0.0,8,21,0
2024-06-07,3,5,9,4,0,30.6,0,8,31,0.0,0,23,0
2024-06-08,4,5,9,5,1,28.7,0,0,29,0.0,2,31,0
2024-06-09,5,5,9,6,1,22.7,0,2,29,0.0,2,29,0
2024-06-10,6,5,9,0,0,27.9,0,2,19,0.0,12,29,0
2024-06-11,7,5,9,1,0,27.6,0,12,12,0.0,19,19,0
2024-06-12,8,5,9,2,0,26.3,0,19,15,0.0,16,12,0
2024-06-13,9,5,9,3,0,27.7,0,16,14,0.0,17,15,0
2024-06-14,10,5,9,4,0,27.5,0,17,18,0.0,13,14,0
2024-06-15,11,5,9,5,1,28.7,0,13,21,0.0,10,18,0
2024-06-16,12,5,9,6,1,29.8,0,10,24,0.0,7,21,0
2024-06-17,13,5,9,0,0,27.8,0,7,18,0.0,13,24,0
2024-06-18,14,5,9,1,0,27.9,0,13,23,0.0,8,18,0
2024-06-19,15,5,9,2,0,24.7,0,8,16,0.0,15,23,0
2024-06-20,16,5,9,3,0,28.2,0,15,21,0.0,10,16,0
2024-06-21,17,5,9,4,0,27.4,0,10,18,0.0,13,21,0
2024-06-22,18,5,9,5,1,29.5,0,13,19,0.0,12,18,0
2024-06-23,19,5,9,6,1,31.1,0,12,25,0.0,6,19,0
2024-06-24,20,5,9,0,0,28.2,0,6,24,0.0,7,25,0
2024-06-25,21,5,9,1,0,28.6,0,7,16,0.0,15,24,0
2024-06-26,22,5,9,2,0,26.0,0,15,16,0.0,15,16,0
2024-06-27,23,5,9,3,0,27.2,0,15,16,0.0,15,16,0
2024-06-28,24,5,9,4,0,31.2,0,15,19,0.0,12,16,0
2024-06-29,25,5,9,5,1,27.8,0,12,24,0.0,7,19,0
2024-06-30,26,5,9,6,1,27.4,0,7,18,0.0,13,24,0
2024-07-01,27,5,9,0,0,29.5,0,13,19,0.0,12,18,0
2024-07-02,28,5,9,1,0,28.0,0,12,19,0.0,12,19,0
2024-07-03,29,5,9,2,0,27.3,0,12,11,0.0,20,19,0
2024-07-04,30,5,9,3,0,28.6,0,20,18,0.0,13,11,0
2024-07-05,31,5,9,4,0,27.6,0,13,30,0.0,1,18,0
2024-07-06,32,5,9,5,1,29.8,0,1,25,0.0,6,30,0
